id	license	rightsHolder	institutionCode	collectionCode	basisOfRecord	occurrenceID	recordNumber	organismQuantity	organismQuantityType	occurrenceStatus	eventDate	year	month	day	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	taxonRank	vernacularName
MST-DK-invasives-305	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-305	305			PRESENT	2016-08-06	2016	08	06	DK	54.96890859	10.83732523		Arion vulgaris Moquin-Tandon, 1855	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Arionidae	SPECIES	Dræbersnegl
MST-DK-invasives-306	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-306	306			PRESENT	2017-03-09	2017	03	09	DK	55.68030584	12.47087936		Branta canadensis, (Linnaeus, 1758)	Animalia 	Chordata 	Aves 	Anseriformes	Anatidae 	SPECIES	Canadagås
MST-DK-invasives-310	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-310	310			PRESENT	2017-03-11	2017	03	11	DK	55.95891477	11.7520063		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-311	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-311	311			PRESENT	2017-03-11	2017	03	11	DK	55.96687595	11.74506434		Rosa rugosa, Thunb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales	Rosaceae	SPECIES	Rynket rose
MST-DK-invasives-312	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-312	312			PRESENT	2017-03-11	2017	03	11	DK	55.8629356	12.39028224		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-313	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-313	313			PRESENT	2017-03-12	2017	03	12	DK	55.95609918	11.74752486		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-314	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-314	314			PRESENT	2017-03-04	2017	03	04	DK	55.99127079	12.25200812		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-315	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-315	315			PRESENT	2017-03-14	2017	03	14	DK	56.5157829	8.179443186		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-316	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-316	316			PRESENT	2017-03-17	2017	03	17	DK	56.26996486	10.55677159		Muntiacus reevesi, (Ogilby, 1839)	Animalia 	Chordata	Mammalia	Artiodactyla	Cervidae 	SPECIES	Muntjak
MST-DK-invasives-317	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-317	317			PRESENT	2017-03-23	2017	03	23	DK	57.00669873	9.903537841		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-318	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-318	318			PRESENT	2017-03-23	2017	03	23	DK	56.89724707	10.03092515		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-319	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-319	319			PRESENT	2017-03-23	2017	03	23	DK	57.4496271	10.53624164		Trachemys scripta subsp. Elegans, (Wied, 1838)	Animalia 	Chordata	Reptilia 	Chelonia	Emydidae 	SPECIES	Rødøret terrapin
MST-DK-invasives-321	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-321	321			PRESENT	2017-03-30	2017	03	30	DK	54.97924616	12.29610306		Neogobius melanostomus, (Pallas, 1814)	Animalia 	Chordata	Actinopterygii	Perciformes	Gobiidae 	SPECIES	Sortmundet kutling
MST-DK-invasives-323	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-323	323			PRESENT	2017-03-17	2017	03	17	DK	56.26996486	10.55677159		Muntiacus reevesi, (Ogilby, 1839)	Animalia 	Chordata	Mammalia	Artiodactyla	Cervidae 	SPECIES	Muntjak
MST-DK-invasives-326	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-326	326			PRESENT	2017-04-09	2017	04	09	DK	55.12812313	14.71654561		Branta canadensis, (Linnaeus, 1758)	Animalia 	Chordata 	Aves 	Anseriformes	Anatidae 	SPECIES	Canadagås
MST-DK-invasives-327	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-327	327			PRESENT	2017-04-13	2017	04	13	DK	55.95500085	11.87089584		Solidago canadensis, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Asterales	Asteraceae 	SPECIES	Canadisk gyldenris
MST-DK-invasives-328	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-328	328			PRESENT	2017-04-13	2017	04	13	DK	55.95589595	11.86024328		Rosa rugosa, Thunb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales	Rosaceae	SPECIES	Rynket rose
MST-DK-invasives-329	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-329	329			PRESENT	2017-04-13	2017	04	13	DK	55.69176868	12.23270593		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-330	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-330	330			PRESENT	2016-07-01	2016	07	01	DK	56.04185398	12.27260296		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-331	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-331	331			PRESENT	-06-20		06	20	DK	56.02891036	12.31309138		Neovison vison, (Schreber, 1777)	Animalia 	Chordata 	Mammalia 	Carnivora 	Mustelidae 	SPECIES	Mink
MST-DK-invasives-332	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-332	332			PRESENT	-06-20		06	20	DK	56.0425645	12.22401038		Neovison vison, (Schreber, 1777)	Animalia 	Chordata 	Mammalia 	Carnivora 	Mustelidae 	SPECIES	Mink
MST-DK-invasives-333	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-333	333			PRESENT	2017-04-13	2017	04	13	DK	55.04967968	10.70992127		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-335	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-335	335			PRESENT	2017-04-14	2017	04	14	DK	54.89571203	10.39942213		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-336	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-336	336			PRESENT	2017-04-14	2017	04	14	DK	54.87481198	10.42344186		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-340	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-340	340			PRESENT	2017-04-23	2017	04	23	DK	55.83424573	8.887103694		Lysichiton americanus, Hultén & H. St. John	Plantae 	Magnoliophyta 	Liliopsida 	Alismatales 	Araceae 	SPECIES	Gul kæmpekalla
MST-DK-invasives-343	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-343	343			PRESENT	2017-04-27	2017	04	27	DK	54.98909762	15.06894679		Rosa rugosa, Thunb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales	Rosaceae	SPECIES	Rynket rose
MST-DK-invasives-344	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-344	344			PRESENT	2017-04-27	2017	04	27	DK	54.98909762	15.06894679		Rosa rugosa, Thunb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales	Rosaceae	SPECIES	Rynket rose
MST-DK-invasives-345	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-345	345			PRESENT	2017-04-25	2017	04	25	DK	54.91312871	11.83946209		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-346	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-346	346			PRESENT	2017-04-30	2017	04	30	DK	56.06508176	12.55416818		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-347	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-347	347			PRESENT	2017-04-19	2017	04	19	DK	55.26856543	8.673782501		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-348	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-348	348			PRESENT	2016-06-15	2016	06	15	DK	56.03537832	12.11870356		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-350	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-350	350			PRESENT	2017-05-04	2017	05	04	DK	55.83712134	8.895640813		Lysichiton americanus, Hultén & H. St. John	Plantae 	Magnoliophyta 	Liliopsida 	Alismatales 	Araceae 	SPECIES	Gul kæmpekalla
MST-DK-invasives-351	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-351	351			PRESENT	2017-05-06	2017	05	06	DK	54.88138215	9.646355462		Cygnus atratus, (Latham, 1790)	Animalia 	Chordata	Aves 	Anseriformes	Anatidae	SPECIES	Sort svane
MST-DK-invasives-352	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-352	352			PRESENT	2017-05-06	2017	05	06	DK	54.88138215	9.646355462		Cygnus atratus, (Latham, 1790)	Animalia 	Chordata	Aves 	Anseriformes	Anatidae	SPECIES	Sort svane
MST-DK-invasives-353	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-353	353			PRESENT	2017-05-06	2017	05	06	DK	54.88138215	9.646355462		Cygnus atratus, (Latham, 1790)	Animalia 	Chordata	Aves 	Anseriformes	Anatidae	SPECIES	Sort svane
MST-DK-invasives-354	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-354	354			PRESENT	2017-05-05	2017	05	05	DK	56.02264723	9.864925555		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-355	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-355	355			PRESENT	2017-05-12	2017	05	12	DK	55.63832699	12.52705341		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-356	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-356	356			PRESENT	2017-05-13	2017	05	13	DK	55.56269358	9.730887822		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-357	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-357	357			PRESENT	2017-05-14	2017	05	14	DK	55.64178055	12.5335199		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-358	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-358	358			PRESENT	2017-05-05	2017	05	05	DK	57.06343799	9.900942541		Mnemiopsis leidyi, A. Agassiz, 1870	Animalia 	Ctenophora 	Tentaculata	Lobata	Bolinopsidae	SPECIES	Amerikansk ribbegople
MST-DK-invasives-359	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-359	359			PRESENT	2017-05-16	2017	05	16	DK	55.57693431	11.23044262		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-360	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-360	360			PRESENT	2017-05-18	2017	05	18	DK	56.96924098	10.00650827		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-361	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-361	361			PRESENT	2017-05-18	2017	05	18	DK	56.94696434	9.86785985		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-362	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-362	362			PRESENT	2017-05-20	2017	05	20	DK	55.38254844	10.46154316		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-363	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-363	363			PRESENT	2017-05-21	2017	05	21	DK	56.56234358	10.23822319		Eriocheir sinensis, H. Milne-Edwards, 1858	Animalia 	Arthropoda 	Malacostraca 	Decapoda 	Varunidae	SPECIES	Kinesisk uldhåndskrabbe
MST-DK-invasives-364	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-364	364			PRESENT	2017-05-21	2017	05	21	DK	55.41705561	12.14423215		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-366	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-366	366			PRESENT	2017-05-21	2017	05	21	DK	56.54572609	10.21984954		Eriocheir sinensis, H. Milne-Edwards, 1858	Animalia 	Arthropoda 	Malacostraca 	Decapoda 	Varunidae	SPECIES	Kinesisk uldhåndskrabbe
MST-DK-invasives-367	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-367	367			PRESENT	2017-05-22	2017	05	22	DK	55.43226526	10.34547006		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-368	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-368	368			PRESENT	2015-06-17	2015	06	17	DK	55.02306822	11.89735871		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-371	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-371	371			PRESENT	2017-04-20	2017	04	20	DK	57.45441336	10.50183139		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
MST-DK-invasives-372	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-372	372			PRESENT	2017-05-24	2017	05	24	DK	55.84577537	12.17884054		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-373	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-373	373			PRESENT	2017-05-24	2017	05	24	DK	55.23711698	10.47769375		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-374	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-374	374			PRESENT	2017-05-24	2017	05	24	DK	55.66149038	12.46191334		Trachemys scripta subsp. Elegans, (Wied, 1838)	Animalia 	Chordata	Reptilia 	Chelonia	Emydidae 	SPECIES	Rødøret terrapin
MST-DK-invasives-375	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-375	375			PRESENT	2017-05-25	2017	05	25	DK	56.20193717	10.07109435		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-376	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-376	376			PRESENT	2017-05-25	2017	05	25	DK	56.20052951	10.07095195		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-377	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-377	377			PRESENT	2017-05-25	2017	05	25	DK	56.22967382	10.07965605		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-378	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-378	378			PRESENT	2017-05-25	2017	05	25	DK	56.24110355	10.12082661		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-379	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-379	379			PRESENT	2017-05-25	2017	05	25	DK	56.20787322	10.27091904		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-381	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-381	381			PRESENT	2017-05-26	2017	05	26	DK	55.84248614	12.51096905		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-382	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-382	382			PRESENT	2017-05-27	2017	05	27	DK	54.86675333	10.56531743		Eriocheir sinensis, H. Milne-Edwards, 1858	Animalia 	Arthropoda 	Malacostraca 	Decapoda 	Varunidae	SPECIES	Kinesisk uldhåndskrabbe
MST-DK-invasives-383	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-383	383			PRESENT	2017-05-31	2017	05	31	DK	55.929413	12.29147737		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-384	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-384	384			PRESENT	2017-06-06	2017	06	06	DK	56.86936615	10.04067602		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-385	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-385	385			PRESENT	2017-06-08	2017	06	08	DK	56.21240891	10.23402279		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-386	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-386	386			PRESENT	2017-06-07	2017	06	07	DK	57.03207263	9.990398167		Petasites hybridus, (L.) G. Gaertn., B. Mey. & Scherb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Asterales 	Asteraceae 	SPECIES	Rød hestehov
MST-DK-invasives-387	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-387	387			PRESENT	2017-06-07	2017	06	07	DK	57.02683466	10.00015665		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-388	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-388	388			PRESENT	2017-06-11	2017	06	11	DK	54.76807198	11.12564629		Trachemys scripta subsp. Elegans, (Wied, 1838)	Animalia 	Chordata	Reptilia 	Chelonia	Emydidae 	SPECIES	Rødøret terrapin
MST-DK-invasives-389	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-389	389			PRESENT	2017-06-11	2017	06	11	DK	55.25939968	10.56184755		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
